stop_id,stop_name,lat,lon
B00612P,Gelora Bung Karno 2,-6.224126,106.80558
B00613P,Gempol,-6.30729,106.89415
B00614P,Gempol Baru 1,-6.186429,106.95439
B00615P,Gempol Baru 2,-6.186351,106.9547
B00616P,Gerbang Tol Bambu Apus 2,-6.308108,106.89647
B00617P,Gerbang Tol Joglo 1,-6.218914,106.74426
B00618P,Gerbang Tol Joglo 2,-6.218702,106.74425
B00621P,Gerbang Tol Meruya Selatan 2,-6.20623,106.73836
B00623P,Gerbang Tol Tj. Duren,-6.173231,106.79049
B00624P,Gerbang Tol Veteran,-6.261369,106.76721
B00625P,Gereja Filipi,-6.104601,106.93692
B00627P,Gereja HKBP Cipete,-6.272186,106.80086
B00628P,Gereja HKBP Duren Sawit,-6.223308,106.91369
B00631P,Gereja Katholik Salib Suci,-6.125765,106.91976
B00632P,Gereja Oikumene,-6.262445,106.88707
B00633P,Gereja Ora Et Labora,-6.110257,106.92607
B00634P,Gereja Protestan Tugu,-6.123642,106.92353
B00635P,Gereja Reformed Injili Indonesia,-6.153049,106.8443
B00636P,Gereja Santa Anna 1,-6.233953,106.90998
B00637P,Gereja Santa Anna 2,-6.234003,106.91014
B00638P,Gereja Santa Maria Imakulata,-6.127632,106.70459
B00640P,Gereja Santo Bonaventura,-6.176577,106.88659
B00641P,Gereja Sumber Kasih,-6.30282,106.78628
B00643P,Giant Ekspres Pondok Kopi,-6.226153,106.94363
B00645P,Giant Pondok Gede 1,-6.278286,106.91327
B00647P,Giant Rawamangun,-6.199861,106.89034
B00648P,GKJ Tj. Priok,-6.105058,106.93214
B00649P,Global SeVilla Pulo Mas,-6.183941,106.88694
B00652P,Gojek Kemang Timur,-6.272963,106.82142
B00654P,Golden Fatmawati,-6.276685,106.79761
B00655P,Golf Bandar Kemayoran,-6.143748,106.85374
B00656P,Gongseng,-6.326712,106.86376
B00658P,GOR Cipayung 2,-6.30798,106.91932
B00659P,GOR Ciracas,-6.325147,106.86413
B00662P,GOR Popki Cibubur,-6.3675,106.88923
B00663P,GOR Sumantri 1,-6.220899,106.83225
B00664P,GOR Sumantri 2,-6.221038,106.83189
B00665P,GP Mall 1,-6.259636,107.01988
B00666P,GP Mall 2,-6.259474,107.01987
B00667P,GPIB Bukit Moria,-6.241727,106.84454
B00668P,Gracious,-6.153865,106.80789
B00670P,Graha Delta Tengah,-6.293105,106.85972
B00671P,Graha Dirgantara,-6.255702,106.88296
B00672P,Graha Kayu Manis,-6.288287,106.85201
B00673P,Graha Kemenpora,-6.214153,106.79891
B00674P,Graha Kirana,-6.150359,106.88755
B00676P,Graha Morris,-6.15147,106.89798
B00678P,Graha Nusantara,-6.276867,106.76244
B00679P,Graha Pejaten,-6.277337,106.84187
B00682P,Graha Sindu Bpk Penabur,-6.159971,106.83509
B00683P,Graha Sucofindo,-6.251886,106.84248
B00684P,Graha Werdatama Pondok Labu,-6.309163,106.79461
B00685P,Gramedia Harapan Indah,-6.17631,106.97427
B00686P,Grand Boutique Centre,-6.13531,106.82948
B00687P,Grand Cempaka Hotel,-6.173334,106.86075
B00688P,Grand Centro Bintaro,-6.258839,106.75968
B00689P,Grand Dhika City,-6.261877,107.01858
B00692P,Grand Palm,-6.178166,106.71541
B00693P,Grand Pasar Minggu,-6.290648,106.84236
B00694P,Grand Sahid,-6.210975,106.82059
B00695P,Grand Wijaya Dharmawangsa,-6.254752,106.80034
B00697P,Green Lake City,-6.177644,106.71198
B00698P,Green Permata,-6.229061,106.76065
B00699P,Green Puri,-6.174128,106.70684
B00700P,Green Terrace,-6.303484,106.88539
B00701P,Green Terrace 2,-6.30478,106.88724
B00702P,Greenlife Ciracas,-6.327194,106.88265
B00703P,Grha Intirub,-6.265216,106.87599
B00704P,Grha Intirub 2,-6.265491,106.87672
B00706P,Grha Sera,-6.14965,106.88503
B00707P,Grii Kelapa Gading,-6.145063,106.90953
B00709P,Griya Ardhya Garini 2,-6.259544,106.88942
B00710P,Griya Galaxy 126,-6.283553,106.86431
B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678
B00715P,Groserindo,-6.249011,107.01686
B00716P,Guardian Apotek,-6.176403,106.87262
B00717P,Gubah Al Haddad,-6.107712,106.89961
B00718P,Gunawarman 1,-6.237947,106.80724
B00719P,Gunawarman 2,-6.234276,106.80756
B00720P,Gunung Agung,-6.181755,106.83717
B00721P,Gunung Sahari Mangga Dua Barat,-6.137083,106.83229
B00722P,Gunung Sahari Mangga Dua Timur,-6.137032,106.83254
B00723P,H Soleh I Sukabumi Selatan,-6.219658,106.77847
B00726P,H. Alwi,-6.309595,106.8389
B00727P,H. Moh Nail,-6.379503,106.85084
B00728P,H. Naman Noer Ali,-6.248932,106.94208
B00730P,H. Nawi Jln. Timbul,-6.268439,106.79744
B00731P,H. Samali,-6.265888,106.84407
B00732P,Halim PK,-6.241981,106.87792
B00733P,Halimun 1,-6.205233,106.8335
B00762P,Harapan Indah Boulevard,-6.186073,106.97502
B00763P,Harco Mangga Dua,-6.135648,106.82957
B00764P,Haris Hotel Kelapa Gading,-6.157718,106.91053
B00767P,Hero Basuki Rahmat,-6.22764,106.88296
B00768P,HKBP Petukangan,-6.236688,106.75099
B00769P,HKBP Rawamangun,-6.196463,106.88597
B00770P,Honda Letjen Suprapto,-6.174933,106.84973
B00772P,Hotel Ambhara Blok M,-6.243499,106.80318
B00774P,Hotel Borobudur 2,-6.159653,106.83912
B00775P,Hotel Kalisma KS Tubun,-6.188855,106.80824
B00777P,Hotel Mega Anggrek,-6.184825,106.78994
B00778P,Hotel Melawai,-6.245857,106.79979
B00779P,Hotel Millenium Kb. Sirih,-6.182679,106.81639
B00780P,Hotel Mulia,-6.213782,106.79602
B00786P,Ibik 57,-6.333957,106.833
B00788P,IGI,-6.182981,106.91917
B00789P,IKEA,-6.171735,106.95336
B00790P,Imam Bonjol,-6.196105,106.824377
B00791P,Imigrasi Jaktim 1,-6.214787,106.88182
B00792P,Imigrasi Jaktim 2,-6.214552,106.8818
B00793P,Imigrasi Kelas 1 Jakut,-6.145052,106.89379
B00794P,Imigrasi Kelas I Jaksel,-6.273244,106.77478
B00795P,Imperium,-6.210363,106.83059
B00798P,Industri SPBU Shell,-6.146556,106.83541
B00801P,Institut Teknologi Budi Utomo,-6.221618,106.93914
B00802P,Institut Teknologi Budi Utomo 1,-6.221862,106.93932
B00803P,Institut Teknologi Budi Utomo 2,-6.221926,106.93933
B00804P,Intakindo,-6.208861,106.81018
B00805P,Ir H Djuanda,-6.381864,106.86551
B00806P,IRTI,-6.1803,106.82618
B00807P,Iskandar Muda,-6.2443,106.78249
B00808P,Islamic,-6.228521,106.61473
B00809P,Islamic Centre Wasilah Subuh,-6.33663,106.89768
B00810P,Istiqlal 1,-6.172371,106.83071
B00813P,ITC Cipulir,-6.237701,106.76515
B00815P,ITC Mangga Dua,-6.136085,106.82549
B00816P,ITC Roxy,-6.16737,106.80248
B00817P,ITC Serpong 1,-6.286016,106.66493
B00818P,ITC Serpong 2,-6.286624,106.66563
B00821P,Jagakarsa St. Lenteng Agung,-6.332399,106.83506
B00822P,Jagal 1,-6.190849,106.93465
B00823P,Jagal 2,-6.190792,106.93472
B00824P,Jaha,-6.292428,106.81245
B00825P,Jak Lingko Tanah Abang 2,-6.183885,106.81165
B00826P,Jakarta International Velodrome,-6.193313,106.89
B00828P,Jakarta Islamic Centre 1,-6.119721,106.91704
B00829P,Jakarta Islamic Centre 2,-6.122114,106.91694
B00830P,Jakarta Islamic Hospital,-6.299909,106.86966
B00831P,Jakarta Taipei School,-6.146149,106.90586
B00832P,Jln. AA Sukabumi Selatan,-6.222492,106.77165
B00833P,Jln. Abdulrahman Cibubur,-6.363666,106.88413
B00834P,Jln. Acin Gaton,-6.329381,106.8825
B00835P,Jln. Adam Malik,-6.237023,106.74712
B00836P,Jln. Adam Sukabumi Utara,-6.208434,106.78322
B00837P,Jln. Adem Ayem,-6.174171,106.96342
B00838P,Jln. Adiaksa II,-6.291913,106.78024
B00839P,Jln. Adil,-6.297278,106.90291
B00840P,Jln. Adil 2,-6.29588,106.90347
B00841P,Jln. Al Baidho 1,-6.293763,106.9046
B00842P,Jln. Al Falah Duri Kosambi,-6.178709,106.71726
B00843P,Jln. Al Hidayah Balekambang,-6.288369,106.85204
B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058
B00845P,Jln. Al Islamiyah Grogol Selatan,-6.225526,106.7765
B00846P,Jln. Al Marbuk II Balekambang,-6.286247,106.85047
B00848P,Jln. Albarkah I Cilandak,-6.285505,106.79964
B00849P,Jln. Albarkah II Cilandak,-6.287157,106.80173
B00850P,Jln. Alhidayah III,-6.298639,106.9064
B00853P,Jln. Ampera VI Gunung Sahari,-6.135162,106.83211
B00854P,Jln. Anggrek Jagakarsa,-6.335708,106.81898
B00856P,Jln. Anggrek Srengseng,-6.19818,106.75616
B00857P,Jln. Anggur KDW,-6.334146,106.88073
B00860P,Jln. Angkasa 1,-6.1508,106.84111
B00861P,Jln. Angkasa Bundaran Kemayoran,-6.156032,106.85067
B00862P,Jln. Angsana Kemanggisan,-6.194934,106.78208
B00864P,Jln. Anugrah Raya,-6.258951,106.91029
B00865P,Jln. Ar Ridho,-6.308148,106.86935
B00866P,Jln. Arus Jati,-6.208011,106.90193
B00867P,Jln. As Syafiiyah Raya Cilangkap,-6.338197,106.89899
B00868P,Jln. Aselih,-6.347277,106.79695
B00870P,Jln. Asem Cijantung,-6.326133,106.86322
B00873P,Jln. Asem Pengantin Ali,-6.324709,106.88366
B00874P,Jln. Asia Baru I,-6.169601,106.77103
B00875P,Jln. Asmin 2,-6.308725,106.87205
B00876P,Jln. Asshofa Raya,-6.213287,106.78166
B00879P,Jln. B Basmol Raya,-6.161701,106.75176
B00881P,Jln. Bacang Lubang Buaya,-6.288935,106.89713
B00882P,Jln. Bak Air 1,-6.115015,106.87245
B00883P,Jln. Bakti,-6.249166,107.01577
B00884P,Jln. Bakti Cililitan Besar,-6.265522,106.87663
B00886P,Jln. Balai Rakyat,-6.224651,106.8991
B00887P,Jln. Balap Sepeda IV,-6.189168,106.89107
B00888P,Jln. Bambu Hubuny,-6.308983,106.89799
B00889P,Jln. Bambu I Srengseng,-6.2067,106.75853
B00890P,Jln. Bambu II Srengseng,-6.211011,106.75922
B00891P,Jln. Bambu Kuning,-6.309556,106.89894
B00892P,Jln. Bambu Ori I,-6.239082,106.9079
B00893P,Jln. Bambu Ori Raya,-6.239118,106.90768
B00894P,Jln. Bandengan Utara 1,-6.13609,106.80391
B00895P,Jln. Bangka I,-6.240656,106.82043
B00897P,Jln. Banjarsari II,-6.291119,106.79511
B00898P,Jln. Barkah III Manggarai Selatan,-6.220809,106.85067
B00899P,Jln. Baros,-6.311046,106.784
B00900P,Jln. Baru 1,-6.196981,106.62583
B00901P,Jln. Baru Tanah Merdeka,-6.307818,106.87362
B00902P,Jln. Basuki Raya Cilangkap,-6.34166,106.90546
B00903P,Jln. Batang Hari Cideng Barat,-6.173482,106.81125
B00906P,Jln. Batas II Baru,-6.329867,106.85238
B00907P,Jln. Batu 1,-6.268701,106.846
B00908P,Jln. Batu Permata V,-6.279588,106.86244
B00910P,Jln. Batu Tulis II,-6.280482,106.86271
B00912P,Jln. Batu Tulis Raya,-6.162969,106.82658
B00914P,Jln. Batu Tumbuh,-6.272596,106.86722
B00916P,Jln. BB Sukabumi Selatan,-6.221637,106.77171
B00917P,Jln. BB Utara,-6.120279,106.79409
B00920P,Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083
B00921P,Jln. Bekasi Timur V,-6.215085,106.87684
B00922P,Jln. Bekasi Timur VI,-6.214956,106.87866
B00923P,Jln. Belanak II Rawamangun,-6.200972,106.89065
B00924P,Jln. Belanak III Rawamangun,-6.202063,106.89159
B00925P,Jln. Belimbing Terusan,-6.115462,106.92147
B00926P,Jln. Bendi Baru,-6.253319,106.77658
B00928P,Jln. Bendungan Hilir Gg. II,-6.21388,106.81353
B00932P,Jln. Bendungan Melayu,-6.129991,106.90354
B00933P,Jln. Berlian II Pondok Labu,-6.298412,106.79927
B00934P,Jln. Bidara Raya Jati Pulo,-6.180551,106.80285
B00935P,Jln. Bima Bojong Raya,-6.168827,106.73414
B00936P,Jln. Bima I Cijantung,-6.326321,106.85853
B00938P,Jln. Bina Harapan,-6.254258,106.84271
B00939P,Jln. Bina Lontar 1,-6.269343,106.91171
B00941P,Jln. Bojong Indah Raya,-6.16196,106.73289
B00943P,Jln. Bojong Raya,-6.171085,106.72838
B00944P,Jln. Bougenvil Indah,-6.181045,106.98008
B00946P,Jln. Buah Cijantung,-6.329411,106.86572
B00947P,Jln. Buaran III,-6.22065,106.91916
B00948P,Jln. Budi Jaya,-6.126294,106.88473
B00950P,Jln. Bulak Barat V Klender,-6.217018,106.90373
B00951P,Jln. Bulak Sari,-6.263408,106.75665
B00954P,Jln. Bulungan 2,-6.239771,106.79658
B00955P,Jln. Bumi Pratama III,-6.296434,106.87835
B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636
B00959P,Jln. Bungur,-6.247708,106.7814
B00960P,Jln. Bungur Akses Term. 1,-6.311699,106.885
B00961P,Jln. Bungur Akses Term. 2,-6.311895,106.8849
B00962P,Jln. Bungur Besar VI,-6.171611,106.84386
B00964P,Jln. Bungur I Rambutan,-6.313156,106.88475
B00965P,Jln. Bungur II Rambutan,-6.313168,106.8847
B00966P,Jln. Bungur IV Rambutan,-6.314442,106.88464
B00968P,Jln. Busika Raya Ciracas,-6.330017,106.87304
B00971P,Jln. Cakrawala,-6.264083,106.88424
B00972P,Jln. Cakrawijaya II,-6.232475,106.88748
B00974P,Jln. Cek Do Abdul Rahman,-6.29084,106.86563
B00975P,Jln. Cempaka Bawah Jati Pulo,-6.180729,106.80286
B00977P,Jln. Cempaka Putih Barat II B-C,-6.175286,106.85993
B00978P,Jln. Cempaka Putih Barat III,-6.176146,106.86188
B00980P,Jln. Cempaka Putih Tengah XVI,-6.176206,106.86558
B00985P,Jln. Cempaka Raya,-6.175557,106.85976
B00986P,Jln. Cempaka Srengseng Sawah,-6.34463,106.82821
B00988P,Jln. Cendana Cibubur,-6.352173,106.8783
B00990P,Jln. Cibubur I,-6.346745,106.87343
B00992P,Jln. Cibubur III,-6.348146,106.87635
B00993P,Jln. Cibubur Indah V,-6.350069,106.88415
B00994P,Jln. Cibubur IV,-6.34947,106.87613
B00998P,Jln. Cideng Barat Dalam,-6.181322,106.8132
B00999P,Jln. Cideng Timur I,-6.169801,106.81103
B01000P,Jln. Cikoko Timur I,-6.244291,106.85863
B01001P,Jln. Cilandak V,-6.287313,106.79558
B01002P,Jln. Cilincing Bakti,-6.106467,106.93353
B01004P,Jln. Cilincing Baru Raya,-6.106927,106.92672
B01005P,Jln. Cipayung Barat I,-6.330893,106.8881
B01007P,Jln. Cipinang Bali III,-6.239272,106.89136
B01008P,Jln. Cipinang Jagal,-6.211166,106.89556
B01009P,Jln. Cipinang Muara III,-6.220029,106.8995
B01010P,Jln. Cipinang Tengah,-6.239989,106.88723
B01011P,Jln. Cipinang Timur Persahabatan,-6.202447,106.89344
B01012P,Jln. Cipulir 1,-6.237267,106.7754
B01013P,Jln. Citra Garden 3,-6.127106,106.7047
B01014P,Jln. Ciujung Cideng Barat,-6.176346,106.81197
B01015P,Jln. Curug Raya Kalimalang,-6.248303,106.92306
B01018P,Jln. Daan Mogot I,-6.165723,106.78442
B01019P,Jln. Daan Mogot II,-6.16509,106.77951
B01020P,Jln. Dahlia KDW,-6.348905,106.88437
B01023P,Jln. Damai Kalisari,-6.338531,106.86
B01024P,Jln. Damai Lubang Buaya,-6.291394,106.90593
B01026P,Jln. Damai Musyawarah,-6.310672,106.80576
B01027P,Jln. Damai PBSI Cilangkap,-6.332964,106.89167
B01028P,Jln. Damai Raya,-6.248569,106.75674
B01029P,Jln. Damai Susukan,-6.316684,106.87314
B01030P,Jln. Danau Indah Timur,-6.150051,106.88153
B01031P,Jln. Danau Singkarak,-6.207851,106.81109
B01033P,Jln. Daud I Sukabumi Utara,-6.206437,106.77434
B01036P,Jln. Delima V,-6.175306,106.78362
B01037P,Jln. Depsos Raya,-6.263491,106.7663
B01038P,Jln. Deri Ayama 1,-6.272384,106.86685
B01040P,Jln. Dermaga Raya,-6.219151,106.89969
B01041P,Jln. Dewi Sinta,-6.167442,106.91
B01042P,Jln. Duku Gg. Mantang,-6.112126,106.90832
B01043P,Jln. Duku Gg. Wisma,-6.112159,106.90977
B01045P,Jln. Duku Raya,-6.245761,106.78413
B01046P,Jln. Dukuh II,-6.288462,106.87563
B01047P,Jln. Dukuh III,-6.288611,106.8757
B01048P,Jln. Dul Djaim Cipedak,-6.36178,106.80714
B01049P,Jln. Duri Bulan Batu Ampar,-6.278857,106.8607
B01050P,Jln. Duri Selatan III,-6.160101,106.80809
B01052P,Jln. Duri Tss Raya,-6.156296,106.80807
B01054P,Jln. EE Sukabumi Selatan,-6.213416,106.77895
B01055P,Jln. Elang Laut Kamal,-6.124468,106.74879
B01056P,Jln. Elpa Putih II,-6.110053,106.88721
B01058P,Jln. Flamboyan,-6.297424,106.89605
B01059P,Jln. Flamboyan Berdikari,-6.120868,106.89439
B01060P,Jln. Flamboyan Indah II,-6.175006,106.98186
B01061P,Jln. Flamboyan Srengseng,-6.201831,106.75594
B01062P,Jln. Gabus Raya,-6.301222,106.83623
B01063P,Jln. Gading Ayu I,-6.148155,106.90987
B01067P,Jln. Gading Mas Barat IV,-6.167384,106.91019
B01071P,Jln. Gading Raya V,-6.206931,106.88186
B01073P,Jln. Galur Jaya,-6.174642,106.85441
B01074P,Jln. Gambas Kodam Bintaro,-6.259766,106.7573
B01077P,Jln. Gedong Panjang 1,-6.133254,106.806
B01078P,Jln. Gempol Raya,-6.307501,106.89495
B01079P,Jln. Giri Kencana Raya Cilangkap,-6.340412,106.90292
B01080P,Jln. Gorontalo II,-6.11345,106.88277
B01081P,Jln. Gorontalo III,-6.114008,106.88207
B01082P,Jln. Gorontalo Sungai Bambu,-6.114713,106.88118
B01083P,Jln. Gotong Royong,-6.260007,106.79662
B01084P,Jln. Gotong Royong Cipinang Muara,-6.227649,106.89623
B01085P,Jln. Grafika,-6.290158,106.77095
B01088P,Jln. Guru Saleh,-6.257895,106.76611
B01089P,Jln. H Briti B,-6.186247,106.75508
B01090P,Jln. H Emuntipala I,-6.27689,106.8773
B01091P,Jln. H Mahid,-6.292494,106.88881
B01092P,Jln. Hadiah Utama II,-6.161501,106.77987
B01094P,Jln. H. Ahmad,-6.262573,106.78857
B01095P,Jln. H. Ali Solihin Cibubur,-6.359265,106.87595
B01096P,Jln. H. Aman,-6.226789,106.92316
B01099P,Jln. H. Buang,-6.296921,106.89716
B01100P,Jln. H. Buang Ulujami,-6.247805,106.76313
B01101P,Jln. H. Daud,-6.223747,106.77167
B01102P,Jln. H. Gandun,-6.311012,106.78671
B01103P,Jln. H. Gari,-6.256091,106.75965
B01106P,Jln. H. Ipin,-6.311098,106.79357
B01109P,Jln. H. Jian 2B Cipete,-6.264499,106.80426
B01110P,Jln. H. Jimin Petukangan,-6.233324,106.75159
B01114P,Jln. H. Khair,-6.30416,106.82083
B01115P,Jln. H. Kincan Rawa Buaya,-6.164413,106.7355
B01117P,Jln. H. Koon,-6.311078,106.78659
B01118P,Jln. H. Mading Kembangan,-6.184607,106.735986
B01119P,Jln. H. Mahi,-6.169169,106.96241
B01120P,Jln. H. Maisin Petukangan,-6.236635,106.75249
B01122P,Jln. H. Marzuki Raya Bogor,-6.328327,106.86483
B01123P,Jln. H. Mawar Sunter,-6.157856,106.86771
B01126P,Jln. H. Muala Palmerah,-6.198447,106.7877
B01127P,Jln. H. Muhajar,-6.222549,106.77168
B01128P,Jln. H. Muhammad Sukabumi Utara,-6.203587,106.77645
B01130P,Jln. H. Muslim,-6.309044,106.79365
B01131P,Jln. H. Nasir Srengseng,-6.205389,106.75825
B01132P,Jln. H. Nirin I Petukangan,-6.247926,106.75195
B01134P,Jln. H. Peeng Kb. Jeruk,-6.198859,106.7773
B01135P,Jln. H. Raijin,-6.272541,106.86378
B01136P,Jln. H. Ridi Swadarma,-6.235424,106.76077
B01138P,Jln. H. Saibun Susukan,-6.31643,106.86732
B01139P,Jln. H. Saidi,-6.303505,106.84433
B01141P,Jln. H. Sanusi Taming,-6.184708,106.77783
B01142P,Jln. H. Selong Duri Kosambi,-6.171865,106.72212
B01145P,Jln. H. Sidan,-6.280439,106.88257
B01146P,Jln. H. Tamin S,-6.16011,106.87705
B01147P,Jln. H. Terin Pangkalan Jati,-6.327961,106.80054
B01148P,Jln. H. Tohir,-6.224866,106.77157
B01149P,Jln. H. Ung,-6.164059,106.85306
B01150P,Jln. H. Untung Bojong Raya,-6.170258,106.73355
B01151P,Jln. H. Zainuddin,-6.259083,106.78936
B01153P,Jln. Ikan Hias Batu Ampar,-6.27255,106.86272
B01154P,Jln. IKPN Bintaro,-6.25997,106.76787
B01155P,Jln. Indraloka Gg. VIII,-6.154231,106.77871
B01157P,Jln. Industri 2,-6.203092,106.62023
B01158P,Jln. Industri I,-6.147508,106.83679
B01159P,Jln. Industri III,-6.146214,106.83492
B01160P,Jln. Industri Suci Raya,-6.312223,106.86972
B01161P,Jln. Industri Tj. Priok,-6.118624,106.86783
B01162P,Jln. Inspeksi Kali Pesanggrahan Barat,-6.208392,106.76467
B01163P,Jln. Irigasi THB,-6.18227,106.99334
B01164P,Jln. Janur Elok IX,-6.144832,106.90223
B01165P,Jln. Janur Hijau IV,-6.171558,106.89825
B01166P,Jln. Janur Indah XI,-6.155924,106.90801
B01167P,Jln. Jatinegara Timur II,-6.218464,106.87018
B01168P,Jln. Jatinegara Timur III,-6.218533,106.86864
B01169P,Jln. Jatinegara Timur IV,-6.222457,106.86816
B01170P,Jln. Jatipadang Poncol,-6.297767,106.83089
B01173P,Jln. Jelambar Barat IIIB,-6.150348,106.78321
B01174P,Jln. Jelambar Utama Sakti VIII,-6.153789,106.77908
B01176P,Jln. Jembatan Merah,-6.145356,106.83323
B01178P,Jln. Jeruk Garut,-6.183912,106.7777
B01179P,Jln. Jeruk Joglo Barat,-6.218007,106.7572
B01181P,Jln. Jeruk Nipis,-6.197556,106.76575
B01182P,Jln. Jiban I Grogol Selatan,-6.233904,106.78375
B01183P,Jln. Jiban II Grogol Selatan,-6.233634,106.78176
B01184P,Jln. Kaimun Jaya,-6.292537,106.78705
B01185P,Jln. Kaja II KDW,-6.330882,106.88203
B01186P,Jln. Kaja Raya Ciracas,-6.328241,106.88214
B01187P,Jln. Kalanada Dewa Kembar,-6.108078,106.92544
B01188P,Jln. Kali Baru Timur VII,-6.166793,106.85223
B01189P,Jln. Kaliabang Dukuh,-6.183299,106.98515
B01190P,Jln. Kaliabang Rorotan,-6.128157,106.96325
B01191P,Jln. Kalibaru Timur III,-6.171701,106.85198
B01192P,Jln. Kamboja Ujung,-6.18333,106.80307
B01195P,Jln. Kampung Baru,-6.170069,106.74932
B01196P,Jln. Kampung Baru II Swadarma,-6.227325,106.76059
B01198P,Jln. Kampung Baru V Swadarma,-6.224839,106.76071
B01199P,Jln. Kampung Utan Cilandak KKO,-6.30194,106.81439
B01200P,Jln. Kapuas Cideng Barat,-6.175132,106.81166
B01201P,Jln. Kapuk 2,-6.216186,106.90024
B01202P,Jln. Kapuk 3,-6.217924,106.89993
B01203P,Jln. Kapuk Bambu Apus,-6.30636,106.91366
B01204P,Jln. Karang Tengah Raya,-6.309964,106.78105
B01205P,Jln. Karet Pasar Baru Barat I,-6.20469,106.8164
B01206P,Jln. Karet Pasar Baru Barat IV,-6.209179,106.81756
B01207P,Jln. Karet Pasar Baru Barat VII,-6.212105,106.81764
B01208P,Jln. Karet Pasar Baru Timur II,-6.203949,106.81636
B01209P,Jln. Kartika Meruya Selatan,-6.203099,106.73673
B01210P,Jln. Karya 2,-6.295061,106.90028
B01211P,Jln. Karya Bakti III Cijantung,-6.325758,106.86079
B01212P,Jln. Karya Bakti Srengseng,-6.220785,106.76032
B01213P,Jln. Karya Mandiri Srengseng,-6.219143,106.76028
B01214P,Jln. Karya Sakti Srengseng,-6.216001,106.76008
B01215P,Jln. Karya Sari Srengseng,-6.216531,106.76011
B01216P,Jln. Karya Utama,-6.217168,106.76249
B01217P,Jln. Kavling PGRI,-6.182399,106.99332
B01219P,Jln. Kayu Putih Selatan III,-6.187972,106.89525
B01220P,Jln. Kayu Putih Utara C,-6.180097,106.89222
B01221P,Jln. Kayu Tinggi,-6.18465,106.94523
B01224P,Jln. Kebagusan III,-6.309083,106.82708
B01225P,Jln. Kebagusan Wates,-6.315014,106.82531
B01228P,Jln. Kebembem,-6.338355,106.82263
B01230P,Jln. Kb. Bawang XIII,-6.11557,106.88687
B01231P,Jln. Kb. Jahe II,-6.180487,106.81753
B01232P,Jln. Kb. Kacang VIII,-6.187181,106.81827
B01233P,Jln. Kb. Kacang X,-6.18713,106.8201
B01235P,Jln. Kb. Nanas,-6.220356,106.78136
B01238P,Jln. Kb. Nanas Selatan II,-6.231955,106.87124
B01239P,Jln. Kb. Nanas Utara,-6.231512,106.87125
B01240P,Jln. Kb. Nanas V Grogol Utara,-6.219885,106.77855
B01241P,Jln. Kb. Nanas V Permata Hijau,-6.220567,106.78137
B01242P,Jln. Kb. Pala II,-6.214256,106.8618
B01243P,Jln. Kecapi,-6.17224,106.91058
B01245P,Jln. Kelapa Cengkir Barat VIII,-6.163304,106.90375
B01246P,Jln. Kelapa Dua,-6.216557,106.76997
B01247P,Jln. Kelapa Gading III Cililitan Besar,-6.263858,106.86859
B01248P,Jln. Kelapa Hybrida 10,-6.144495,106.90988
B01249P,Jln. Kelapa Hybrida IV,-6.146604,106.90973
B01250P,Jln. Kelapa Kopyor Barat IV,-6.168927,106.90405
B01252P,Jln. Kelapa Nias IV,-6.152909,106.90938
B01253P,Jln. Kelapa Puyuh I,-6.17497,106.90231
B01257P,Jln. Kemandoran III Grogol Utara,-6.206938,106.78618
B01258P,Jln. Kemandoran VI Grogol Utara,-6.208236,106.78331
B01259P,Jln. Kemandoran VII Grogol Utara,-6.209631,106.78344
B01260P,Jln. Kemandoran VIII Grogol Utara,-6.211025,106.78358
B01262P,Jln. Kemang III,-6.260088,106.81548
B01263P,Kemang 4,-6.260102,106.81537
B01264P,Jln. Kemang Selatan I,-6.264858,106.81618
B01266P,Kemang 8,-6.268802,106.81555
B01267P,Jln. Kemang Timur XI,-6.265541,106.82384
B01270P,Jln. Kemanggisan Utama VII,-6.191061,106.7857
B01271P,Jln. Kemenyan Ciganjur,-6.339055,106.80508
B01272P,Jln. Kenanga,-6.287468,106.81848
B01273P,Jln. Kencana Muria Setiabudi,-6.210088,106.83703
B01276P,Jln. Kesadaran Kali Malang,-6.239286,106.88739
B01277P,Jln. Kesadaran Pool Bus 1,-6.182475,106.91309
B01278P,Jln. Kesadaran Pool Bus 2,-6.182447,106.91465
B01279P,Jln. Kesatuan Cengkareng Barat,-6.150185,106.71835
B01280P,Jln. Kesehatan IV Cideng Timur,-6.172622,106.81142
B01281P,Jln. Keselamatan 2 Manggarai Selatan,-6.220617,106.84867
